x,y
-0.0007629845307157727,-0.0002563274312552234
-0.0007629845307157727,-0.0002563274312552234
-0.0007629845307157727,-0.0002563274312552234
-0.0007553237597710714,-0.0002518916993389693
-0.0007553237597710714,-0.0002518916993389693
-0.0007588183653245381,-0.00025265576829662376
-0.0007588183653245381,-0.00025265576829662376
-0.000785615682061187,-0.00026952237318568907
-0.000785615682061187,-0.00026952237318568907
-0.0008009346040630394,-0.000280633421337725
-0.0008009346040630394,-0.000280633421337725
-0.0008009346040630394,-0.000280633421337725
-0.0007982490568084657,-0.00027869348352818553
-0.0007982490568084657,-0.00027869348352818553
-0.0008023080759861794,-0.00028071919184392445
-0.0008023080759861794,-0.00028071919184392445
-0.0008213384539928745,-0.00029320023206971
-0.0008213384539928745,-0.00029320023206971
-0.0008213384539928745,-0.00029320023206971
-0.0008336115126589839,-0.0003024095774446102
-0.0008336115126589839,-0.0003024095774446102
-0.0008372633046621894,-0.0003046374837954002
-0.0008372633046621894,-0.0003046374837954002
-0.0008442973199019727,-0.0003096967301986297
-0.0008442973199019727,-0.0003096967301986297
-0.0008520132502331688,-0.00031510957825056055
-0.0008520132502331688,-0.00031510957825056055
-0.0008520132502331688,-0.00031510957825056055
-0.0008592913263105766,-0.0003203608314319413
-0.0008592913263105766,-0.0003203608314319413
-0.0008667176452444266,-0.0003255407215471643
-0.0008667176452444266,-0.0003255407215471643
-0.0008750271378188763,-0.0003316886154017354
-0.0008750271378188763,-0.0003316886154017354
-0.000880182047897239,-0.000335721464361313
-0.000880182047897239,-0.000335721464361313
-0.000880182047897239,-0.000335721464361313
-0.000884457545372796,-0.0003388875016973471
-0.000884457545372796,-0.0003388875016973471
-0.0008918111899109552,-0.0003440116859923302
-0.0008918111899109552,-0.0003440116859923302
-0.0009011092499238636,-0.00035106707584204493
-0.0009011092499238636,-0.00035106707584204493
-0.0009061931264515174,-0.0003551261000925381
-0.0009061931264515174,-0.0003551261000925381
-0.0009061931264515174,-0.0003551261000925381
-0.0009088096816422033,-0.0003572819849506993
-0.0009088096816422033,-0.0003572819849506993
-0.0009150774946138113,-0.0003616823743502832
-0.0009150774946138113,-0.0003616823743502832
-0.0009247502708582516,-0.000369089554483279
-0.0009247502708582516,-0.000369089554483279
-0.0009301895676947355,-0.00037362709687742076
-0.0009301895676947355,-0.00037362709687742076
-0.0009301895676947355,-0.00037362709687742076
-0.0009320357620071299,-0.00037513387870170833
-0.0009320357620071299,-0.00037513387870170833
-0.0009359820014751856,-0.0003779534069807441
-0.0009359820014751856,-0.0003779534069807441
-0.0009434771187200275,-0.0003836704493906351
-0.0009434771187200275,-0.0003836704493906351
-0.0009501512298767152,-0.00038908757390421445
-0.0009501512298767152,-0.00038908757390421445
-0.0009501512298767152,-0.00038908757390421445
-0.0009534783926991681,-0.00039180816526711293
-0.0009534783926991681,-0.00039180816526711293
-0.0009577879210917584,-0.00039488549527015734
-0.0009577879210917584,-0.00039488549527015734
-0.0009655682336284238,-0.0004010662357589802
-0.0009655682336284238,-0.0004010662357589802
-0.0009655682336284238,-0.0004010662357589802
-0.0009707574344478116,-0.0004053809820186517
-0.0009707574344478116,-0.0004053809820186517
-0.0009747773070848468,-0.0004084172396897335
-0.0009747773070848468,-0.0004084172396897335
-0.0009807787322832784,-0.0004132225813939718
-0.0009807787322832784,-0.0004132225813939718
-0.0009851495850922002,-0.00041683473249667794
-0.0009851495850922002,-0.00041683473249667794
-0.000988308955323852,-0.0004193861250184128
-0.000988308955323852,-0.0004193861250184128
-0.000988308955323852,-0.0004193861250184128
-0.0009920280894278506,-0.0004222778371627185
-0.0009920280894278506,-0.0004222778371627185
-0.0009976565897392227,-0.0004266496741500639
-0.0009976565897392227,-0.0004266496741500639
-0.0010033880913571853,-0.000431535936742169
-0.0010033880913571853,-0.000431535936742169
-0.0010063170884162384,-0.0004339094291674429
-0.0010063170884162384,-0.0004339094291674429
-0.0010063170884162384,-0.0004339094291674429
-0.0010084446923726872,-0.00043557950336735817
-0.0010084446923726872,-0.00043557950336735817
-0.0010132301204191958,-0.00043922911461966106
-0.0010132301204191958,-0.00043922911461966106
-0.0010195309679226323,-0.0004445618867632619
-0.0010195309679226323,-0.0004445618867632619
-0.0010228226702228838,-0.0004475146147311967
-0.0010228226702228838,-0.0004475146147311967
-0.0010228226702228838,-0.0004475146147311967
-0.0010242752257303576,-0.00044854928295966483
-0.0010242752257303576,-0.00044854928295966483
-0.0010281664280895018,-0.0004514697243834589
-0.0010281664280895018,-0.0004514697243834589
-0.0010345549944471876,-0.0004569109087577802
-0.0010345549944471876,-0.0004569109087577802
-0.0010382204490374618,-0.0004602433741451998
-0.0010382204490374618,-0.0004602433741451998
-0.0010382204490374618,-0.0004602433741451998
-0.0010393284364663396,-0.00046106497460253666
-0.0010393284364663396,-0.00046106497460253666
-0.0010425122344791193,-0.0004633584025253281
-0.0010425122344791193,-0.0004633584025253281
-0.001048632423385369,-0.0004686904785255946
-0.001048632423385369,-0.0004686904785255946
-0.0010524247007521602,-0.0004720824457752495
-0.0010524247007521602,-0.0004720824457752495
-0.0010524247007521602,-0.0004720824457752495
-0.001053327029782361,-0.0004728477646450196
-0.001053327029782361,-0.0004728477646450196
-0.0010560335074445003,-0.0004747078115875969
-0.0010560335074445003,-0.0004747078115875969
-0.0010618180968772766,-0.0004797713746935551
-0.0010618180968772766,-0.0004797713746935551
-0.001065533794482671,-0.00048319402715769254
-0.001065533794482671,-0.00048319402715769254
-0.001065533794482671,-0.00048319402715769254
-0.0010664065659694642,-0.0004839333508873271
-0.0010664065659694642,-0.0004839333508873271
-0.0010687920438366399,-0.0004856192768829582
-0.0010687920438366399,-0.0004856192768829582
-0.0010742002042681614,-0.0004903877427125933
-0.0010742002042681614,-0.0004903877427125933
-0.00107771439014,-0.0004937324342175828
-0.00107771439014,-0.0004937324342175828
-0.00107771439014,-0.0004937324342175828
-0.0010785500206331423,-0.0004943927027665268
-0.0010785500206331423,-0.0004943927027665268
-0.0010806824775346393,-0.0004958957408437056
-0.0010806824775346393,-0.0004958957408437056
-0.0010856239591739913,-0.000500411325753631
-0.0010856239591739913,-0.000500411325753631
-0.0010889195373902242,-0.0005035429470916467
-0.0010889195373902242,-0.0005035429470916467
-0.0010889195373902242,-0.0005035429470916467
-0.0010897295092370633,-0.0005041385906727069
-0.0010897295092370633,-0.0005041385906727069
-0.0010916907278986313,-0.0005055719769296543
-0.0010916907278986313,-0.0005055719769296543
-0.001096297758173747,-0.0005098081985065464
-0.001096297758173747,-0.0005098081985065464
-0.0010993519924431437,-0.0005128157316445631
-0.0010993519924431437,-0.0005128157316445631
-0.0010993519924431437,-0.0005128157316445631
-0.0011001191333797676,-0.0005134284653169186
-0.0011001191333797676,-0.0005134284653169186
-0.0011019312969932952,-0.0005147822314585262
-0.0011019312969932952,-0.0005147822314585262
-0.0011061859684471952,-0.0005187355311586646
-0.0011061859684471952,-0.0005187355311586646
-0.0011089903406704615,-0.0005215483177054634
-0.0011089903406704615,-0.0005215483177054634
-0.0011089903406704615,-0.0005215483177054634
-0.0011096673440437496,-0.0005221214023182689
-0.0011096673440437496,-0.0005221214023182689
-0.0011113218392895567,-0.0005233647583532114
-0.0011113218392895567,-0.0005233647583532114
-0.0011152478909846888,-0.0005270694102457626
-0.0011152478909846888,-0.0005270694102457626
-0.0011178466418305495,-0.0005296910047371381
-0.0011178466418305495,-0.0005296910047371381
-0.0011178466418305495,-0.0005296910047371381
-0.001118475823200997,-0.0005302771704426964
-0.001118475823200997,-0.0005302771704426964
-0.0011200541311843168,-0.0005314833386302881
-0.0011200541311843168,-0.0005314833386302881
-0.001123695655119208,-0.0005349928856020956
-0.001123695655119208,-0.0005349928856020956
-0.00112611819682882,-0.0005374480986987433
-0.00112611819682882,-0.0005374480986987433
-0.00112611819682882,-0.0005374480986987433
-0.0011266817901641225,-0.0005380119898295597
-0.0011266817901641225,-0.0005380119898295597
-0.0011281247553158878,-0.0005391328785556337
-0.0011281247553158878,-0.0005391328785556337
-0.0011314741775213088,-0.0005423986813799992
-0.0011314741775213088,-0.0005423986813799992
-0.0011336602536836248,-0.0005447232843428153
-0.0011336602536836248,-0.0005447232843428153
-0.0011336602536836248,-0.0005447232843428153
-0.0011341752855960501,-0.0005452332996719263
-0.0011341752855960501,-0.0005452332996719263
-0.0011355329297248386,-0.0005462669615088532
-0.0011355329297248386,-0.0005462669615088532
-0.0011386497836485719,-0.0005493610963706967
-0.0011386497836485719,-0.0005493610963706967
-0.0011407118615798337,-0.0005515363111167127
-0.0011407118615798337,-0.0005515363111167127
-0.0011407118615798337,-0.0005515363111167127
-0.0011411870895749628,-0.0005520450660460108
-0.0011411870895749628,-0.0005520450660460108
-0.0011424237661361476,-0.0005530453949833938
-0.0011424237661361476,-0.0005530453949833938
-0.0011452929430678569,-0.0005559201713527114
-0.0011452929430678569,-0.0005559201713527114
-0.0011452929430678569,-0.0005559201713527114
-0.0011471429147853138,-0.0005579879843191671
-0.0011471429147853138,-0.0005579879843191671
-0.0011482690948361937,-0.0005589868189851859
-0.0011482690948361937,-0.0005589868189851859
-0.0011500103055461762,-0.0005607159040769922
-0.0011500103055461762,-0.0005607159040769922
-0.0011514359031892533,-0.0005622145091026686
-0.0011514359031892533,-0.0005622145091026686
-0.0011514359031892533,-0.0005622145091026686
-0.0011526201552270795,-0.0005633688321136082
-0.0011526201552270795,-0.0005633688321136082
-0.0011541217613642853,-0.0005648181942986602
-0.0011541217613642853,-0.0005648181942986602
-0.001156029268124374,-0.000566797159884975
-0.001156029268124374,-0.000566797159884975
-0.001157145214436943,-0.0005680406090743804
-0.001157145214436943,-0.0005680406090743804
-0.001157145214436943,-0.0005680406090743804
-0.0011578412836500782,-0.0005687527739780605
-0.0011578412836500782,-0.0005687527739780605
-0.0011590881538103535,-0.0005699240690623605
-0.0011590881538103535,-0.0005699240690623605
-0.0011608453016212679,-0.0005717372493082373
-0.0011608453016212679,-0.0005717372493082373
-0.0011608453016212679,-0.0005717372493082373
-0.0011621180297668047,-0.0005731591514361766
-0.0011621180297668047,-0.0005731591514361766
-0.001162874396890717,-0.0005739132906602504
-0.001162874396890717,-0.0005739132906602504
-0.0011637664204959797,-0.0005748259865177969
-0.0011637664204959797,-0.0005748259865177969
-0.0011651793017676793,-0.0005762477810094452
-0.0011651793017676793,-0.0005762477810094452
-0.0011651793017676793,-0.0005762477810094452
-0.0011665309573230232,-0.0005777312777264476
-0.0011665309573230232,-0.0005777312777264476
-0.001167772261977883,-0.0005789790092940667
-0.001167772261977883,-0.0005789790092940667
-0.0011690116548905573,-0.0005803308760271535
-0.0011690116548905573,-0.0005803308760271535
-0.0011697918600647064,-0.0005812355585129657
-0.0011697918600647064,-0.0005812355585129657
-0.0011706220749695753,-0.0005820518772086773
-0.0011706220749695753,-0.0005820518772086773
-0.0011706220749695753,-0.0005820518772086773
-0.0011717516885039862,-0.0005831988454267406
-0.0011717516885039862,-0.0005831988454267406
-0.001173139662963871,-0.0005846312843819501
-0.001173139662963871,-0.0005846312843819501
-0.0011743452199638887,-0.0005859920454877699
-0.0011743452199638887,-0.0005859920454877699
-0.0011743452199638887,-0.0005859920454877699
-0.0011749361950642732,-0.0005866615017868912
-0.0011749361950642732,-0.0005866615017868912
-0.001175874128403241,-0.0005875011201845918
-0.001175874128403241,-0.0005875011201845918
-0.0011773957655231025,-0.0005891533289664148
-0.0011773957655231025,-0.0005891533289664148
-0.0011783434475022057,-0.0005902825451298209
-0.0011783434475022057,-0.0005902825451298209
-0.0011787616300663443,-0.0005907239579074342
-0.0011787616300663443,-0.0005907239579074342
-0.0011787616300663443,-0.0005907239579074342
-0.0011794259226287126,-0.0005913609389214593
-0.0011794259226287126,-0.0005913609389214593
-0.0011807140835119335,-0.0005926796679715734
-0.0011807140835119335,-0.0005926796679715734
-0.0011819749966868098,-0.0005940915745924058
-0.0011819749966868098,-0.0005940915745924058
